feature,importance,absolute_importance
gender,0.0,0.0
gaza,0.0,0.0
gain,0.0,0.0
net,0.0,0.0
nigeria,0.0,0.0
fully,0.0,0.0
night,0.0,0.0
friday,0.0,0.0
freeze,0.0,0.0
girl,0.0,0.0
mexico,0.0,0.0
model,0.0,0.0
memo,0.0,0.0
high,0.0,0.0
men,0.0,0.0
home,0.0,0.0
head,0.0,0.0
message,0.0,0.0
harris,0.0,0.0
hospital,0.0,0.0
hard,0.0,0.0
hope,0.0,0.0
guidance,0.0,0.0
hamas,0.0,0.0
higher,0.0,0.0
medium,0.0,0.0
happen,0.0,0.0
meeting,0.001388888888888884,0.001388888888888884
think,0.001388888888888884,0.001388888888888884
politics,0.001388888888888884,0.001388888888888884
art,0.001388888888888884,0.001388888888888884
order,0.001388888888888884,0.001388888888888884
account,0.001388888888888884,0.001388888888888884
article,0.001388888888888884,0.001388888888888884
nominee,0.001388888888888884,0.001388888888888884
meet,0.001388888888888884,0.001388888888888884
technology,0.001388888888888884,0.001388888888888884
tech,0.001388888888888884,0.001388888888888884
team,0.001388888888888884,0.001388888888888884
teacher,0.001388888888888884,0.001388888888888884
usaid,0.001388888888888884,0.001388888888888884
police,0.001388888888888884,0.001388888888888884
legislation,0.001388888888888884,0.001388888888888884
lost,0.001388888888888884,0.001388888888888884
philadelphia,0.001388888888888884,0.001388888888888884
track,0.001388888888888884,0.001388888888888884
watch,0.001388888888888884,0.001388888888888884
ap,0.001388888888888884,0.001388888888888884
america,0.001388888888888884,0.001388888888888884
like,0.001388888888888884,0.001388888888888884
percentage,0.001388888888888884,0.001388888888888884
agenda,0.001388888888888884,0.001388888888888884
today,0.001388888888888884,0.001388888888888884
category,0.001388888888888884,0.001388888888888884
tip,0.001388888888888884,0.001388888888888884
life,0.001388888888888884,0.001388888888888884
borrower,0.001388888888888884,0.001388888888888884
won,0.001388888888888884,0.001388888888888884
administration,0.001388888888888884,0.001388888888888884
man,0.001388888888888884,0.001388888888888884
click,0.001388888888888884,0.001388888888888884
foundation,0.001388888888888884,0.001388888888888884
gov,0.001388888888888884,0.001388888888888884
reported,0.001388888888888884,0.001388888888888884
reporting,0.001388888888888884,0.001388888888888884
record,0.001388888888888884,0.001388888888888884
professional,0.001388888888888884,0.001388888888888884
son,0.001388888888888884,0.001388888888888884
rate,0.001388888888888884,0.001388888888888884
republican,0.001388888888888884,0.001388888888888884
north,0.001388888888888884,0.001388888888888884
investment,0.001388888888888884,0.001388888888888884
did,0.001388888888888884,0.001388888888888884
failed,0.001388888888888884,0.001388888888888884
season,0.001388888888888884,0.001388888888888884
seat,0.001388888888888884,0.001388888888888884
document,0.001388888888888884,0.001388888888888884
human,0.001388888888888884,0.001388888888888884
resident,0.001388888888888884,0.001388888888888884
september,0.001388888888888884,0.001388888888888884
driven,0.001388888888888884,0.001388888888888884
different,0.001388888888888884,0.001388888888888884
covid,0.001388888888888884,0.001388888888888884
production,0.001388888888888884,0.001388888888888884
graduate,0.001388888888888884,0.001388888888888884
factor,0.001388888888888884,0.001388888888888884
lawmaker,0.001388888888888884,0.001388888888888884
following,0.001388888888888884,0.001388888888888884
positive,0.001388888888888884,0.001388888888888884
compared,0.001388888888888884,0.001388888888888884
star,0.001388888888888884,0.001388888888888884
supply,0.001388888888888884,0.001388888888888884
post,0.001388888888888884,0.001388888888888884
senator,0.001388888888888884,0.001388888888888884
read,0.001388888888888884,0.001388888888888884
status,0.001388888888888884,0.001388888888888884
related,0.001388888888888884,0.001388888888888884
era,0.001388888888888884,0.001388888888888884
rubin,0.001388888888888884,0.001388888888888884
street,0.001388888888888884,0.001388888888888884
congress,0.002777777777777746,0.002777777777777746
host,0.002777777777777768,0.002777777777777768
fall,0.002777777777777768,0.002777777777777768
right,0.002777777777777768,0.002777777777777768
pandemic,0.002777777777777768,0.002777777777777768
mcmahon,0.002777777777777768,0.002777777777777768
moment,0.002777777777777768,0.002777777777777768
estimate,0.002777777777777768,0.002777777777777768
election,0.002777777777777768,0.002777777777777768
earlier,0.002777777777777768,0.002777777777777768
enforcement,0.002777777777777768,0.002777777777777768
governor,0.002777777777777768,0.002777777777777768
annual,0.002777777777777768,0.002777777777777768
sen,0.002777777777777768,0.002777777777777768
past,0.002777777777777768,0.002777777777777768
york,0.002777777777777768,0.002777777777777768
committee,0.002777777777777768,0.002777777777777768
political,0.002777777777777768,0.002777777777777768
city,0.002777777777777768,0.002777777777777768
november,0.002777777777777768,0.002777777777777768
january,0.002777777777777768,0.002777777777777768
country,0.002777777777777768,0.002777777777777768
coverage,0.002777777777777768,0.002777777777777768
department,0.002777777777777768,0.002777777777777768
senate,0.002777777777777768,0.002777777777777768
break,0.002777777777777768,0.002777777777777768
simply,0.002777777777777768,0.002777777777777768
loss,0.002777777777777768,0.002777777777777768
march,0.002777777777777768,0.002777777777777768
share,0.002777777777777768,0.002777777777777768
image,0.002777777777777768,0.002777777777777768
mortgage,0.002777777777777768,0.002777777777777768
sense,0.004166666666666652,0.004166666666666652
big,0.004166666666666652,0.004166666666666652
reason,0.004166666666666652,0.004166666666666652
black,0.004166666666666652,0.004166666666666652
final,0.004166666666666652,0.004166666666666652
getty,0.004166666666666652,0.004166666666666652
people,0.004166666666666652,0.004166666666666652
list,0.004166666666666652,0.004166666666666652
agent,0.004166666666666652,0.004166666666666652
digital,0.004166666666666652,0.004166666666666652
thought,0.004166666666666652,0.004166666666666652
affected,0.005555555555555536,0.005555555555555536
ability,0.005555555555555536,0.005555555555555536
school,0.005555555555555536,0.005555555555555536
com,0.005555555555555536,0.005555555555555536
secretary,0.005555555555555536,0.005555555555555536
late,0.005555555555555536,0.005555555555555536
app,0.00694444444444442,0.00694444444444442
sport,0.00694444444444442,0.00694444444444442
daily,0.00694444444444442,0.00694444444444442
ad,0.00694444444444442,0.00694444444444442
answer,0.00694444444444442,0.00694444444444442
climate,0.00694444444444442,0.00694444444444442
district,0.00694444444444442,0.00694444444444442
college,0.008333333333333304,0.008333333333333304
word,0.008333333333333304,0.008333333333333304
feb,0.008333333333333304,0.008333333333333304
loan,0.008333333333333326,0.008333333333333326
student,0.008333333333333326,0.008333333333333326
february,0.009722222222222188,0.009722222222222188
simple,0.009722222222222188,0.009722222222222188
news,0.012499999999999956,0.012499999999999956
biden,0.01388888888888884,0.01388888888888884
fox,0.01388888888888884,0.01388888888888884
education,0.01388888888888884,0.01388888888888884
